area,membersAccessible,region,pokemon,pokedexNumber,morning,day,night,membership,heldItem,tier,levels
Route 36,,Johto,Nidoran Male,32,Morning,Day,,,,1,21-22
Route 36,,Johto,Vulpix,37,Morning,Day,Night,,[[Rawst Berry]],4,21-22
Route 36,,Johto,Growlithe,58,Morning,Day,Night,,[[Rawst Berry]],4,21-22
Route 36,,Johto,Bellsprout,69,Morning,Day,,,,1,21-22
Route 36,,Johto,Gastly,92,,,Night,,,3,21-22
Route 36,,Johto,Hoothoot,163,,,Night,,,1,21-22
Route 36,,Johto,Ledyba,165,Morning,,,,,1,21-22
Route 36,,Johto,Sudowoodo,185,Morning,Day,Night,,[[Hard Stone]],9,21-22
Route 36,,Johto,Houndour,228,Morning,,Night,,,8,21-22
Route 36,,Johto,Stantler,234,,,Night,,,2,21-22
Route 36,,Johto,Shinx,403,,Day,,#FF00BF,[[Electirizer]],8,21-22
Route 37,,Johto,Pidgeotto,17,Morning,Day,,,,2,16-20
Route 37,,Johto,Vulpix,37,Morning,Day,Night,,[[Rawst Berry]],4,16-20
Route 37,,Johto,Growlithe,58,Morning,Day,Night,,[[Rawst Berry]],4,16-20
Route 37,,Johto,Sentret,161,Morning,Day,,,[[Oran Berry]],1,16-20
Route 37,,Johto,Hoothoot,163,Morning,,Night,,,2,16-20
Route 37,,Johto,Ledyba,165,Morning,,,,,1,16-20
Route 37,,Johto,Ledian,166,Morning,,,,,3,16-20
Route 37,,Johto,Spinarak,167,Morning,,Night,,,1,16-20
Route 37,,Johto,Ariados,168,Morning,,Night,,[[Silver Powder]],2,16-20
Route 37,,Johto,Stantler,234,,,Night,,,4,16-20
Route 37,,Johto,Cherubi,420,Morning,Day,Night,,[[Rawst Berry]],1,16-20
Route 37,,Johto,Gothita,574,Morning,Day,Night,#FF00BF,,8,21-25
Route 38,,Johto,Raticate,20,Morning,Day,Night,,,3,15-17
Route 38,,Johto,Meowth,52,,,Night,,,1,15-17
Route 38,,Johto,Magnemite,81,Morning,Day,Night,,[[Metal Coat]],2,15-17
Route 38,,Johto,Farfetch'd,83,Morning,Day,,,[[Lagging Tail]],4,15-17
Route 38,,Johto,Tauros,128,Morning,Day,,,[[Oran Berry]],6,15-17
Route 38,,Johto,Hoothoot,163,,,Night,,[[Soothe Bell]],1,15-17
Route 38,,Johto,Noctowl,164,,,Night,,[[Sitrus Berry]],4,15-17
Route 38,,Johto,Snubbull,209,Morning,Day,,,,3,15-17
Route 38,,Johto,Miltank,241,Morning,Day,,,[[Moomoo Milk]],6,15-17
Route 38,,Johto,Burmy,412,Morning,Day,Night,#FF00BF,[[Lum Berry]],6,15-17
Route 38,,Johto,Cherubi,420,,,Night,,[[Leppa Berry]],1,15-17
Route 39,,Johto,Meowth,52,Morning,,Night,,[[Cornn Berry]],1,15-19
Route 39,,Johto,Farfetch'd,83,Morning,,,,[[Lagging Tail]],3,17-21
Route 39,,Johto,Exeggcute,102,Morning,Day,Night,#FF00BF,[[Leaf Stone]],4,17-21
Route 39,,Johto,Tauros,128,Morning,Day,,,[[Leppa Berry]],6,18-20
Route 39,,Johto,Sentret,161,Morning,,,,[[Oran Berry]],1,15-19
Route 39,,Johto,Furret,162,Morning,,,,[[Oran Berry]],2,17-21
Route 39,,Johto,Pineco,204,Morning,Day,Night,,,8,17-21
Route 39,,Johto,Miltank,241,Morning,,,,[[MooMoo Milk]],6,19
Route 39,,Johto,Shinx,403,,,Night,,[[Oran Berry]],9,17-21
Route 39,,Johto,Cherubi,420,Morning,Day,Night,,[[Tanga Berry]],1,17-21
Route 40,,Johto,Slowpoke,79,Morning,Day,Night,,[[Lagging Tail]],2,15-21
Route 40,,Johto,Krabby,98,Morning,Day,Night,,,1,15-21
Route 40,,Johto,Wingull,278,Morning,Day,Night,,,8,15-21
Route 40,,Johto,Corphish,341,Morning,Day,Night,,,9,22-24
Route 42,,Johto,Spearow,21,Morning,Day,,,[[Sharp Beak]],1,14-16
Route 42,,Johto,Ekans,23,Morning,Day,,,,2,14-16
Route 42,,Johto,Zubat,41,,,Night,,,2,14-16
Route 42,,Johto,Mankey,56,Morning,Day,Night,,[[Payapa Berry]],1,15-17
Route 42,,Johto,Sentret,161,Morning,Day,,,[[Oran Berry]],1,14-16
Route 42,,Johto,Furret,162,Morning,Day,,,[[Oran Berry]],2,14-16
Route 42,,Johto,Mareep,179,Morning,Day,Night,,,2,15-16
Route 42,,Johto,Flaaffy,180,Morning,Day,Night,,,2,14-16
Route 42,,Johto,Marill,183,,,Night,,[[Oran Berry]],5,14-16
Route 42,,Johto,Aipom,190,Morning,Day,Night,#FF00BF,[[Soothe Bell]],6,14-16
Route 42,,Johto,Heracross,214,Morning,Day,,#FF00BF,,9,14-16
Route 43,,Johto,Pidgeotto,17,Morning,Day,,,[[Leppa Berry]],1,16-20
Route 43,,Johto,Venomoth,49,Morning,,Night,,[[Silver Powder]],4,16-20
Route 43,,Johto,Farfetch'd,83,Morning,Day,,,[[Lagging Tail]],3,16-20
Route 43,,Johto,Furret,162,Morning,Day,,,[[Oran Berry]],2,16-20
Route 43,,Johto,Noctowl,164,,,Night,,[[Lum Berry]],2,16-20
Route 43,,Johto,Mareep,179,Morning,Day,Night,,[[Oran Berry]],2,16-20
Route 43,,Johto,Flaaffy,180,Morning,Day,Night,,,2,16-20
Route 43,,Johto,Girafarig,203,Morning,Day,Night,,[[Persim Berry]],2,16-20
Route 43,,Johto,Pineco,204,Morning,Day,Night,#FF00BF,[[Sitrus Berry]],8,21-25
Route 43,,Johto,Heracross,214,Morning,,,,,9,16-20
Route 43,,Johto,Cherubi,420,Morning,,Night,,[[Sitrus Berry]],1,16-20
Route 44,,Johto,Poliwag,60,Morning,,Night,,,1,17-19
Route 44,,Johto,Poliwhirl,61,Morning,Day,Night,,[[King's Rock]],4,18-20
Route 44,,Johto,Bellsprout,69,Morning,Day,,,[[Leaf Stone]],1,16-20
Route 44,,Johto,Weepinbell,70,Morning,Day,Night,,[[Chesto Berry]],2,17-19
Route 44,,Johto,Lickitung,108,Morning,Day,Night,,[[Lagging Tail]],5,18-20
Route 44,,Johto,Tangela,114,Morning,Day,Night,,[[Miracle Seed]],2,16-20
Route 44,,Johto,Sentret,161,Morning,Day,,,[[Oran Berry]],2,17-19
Route 44,,Johto,Hoothoot,163,,,Night,,,1,16-20
Route 44,,Johto,Aipom,190,Morning,Day,Night,,,6,22-26
Route 45,,Johto,Fearow,22,Morning,Day,Night,,[[Sharp Beak]],1,31-36
Route 45,,Johto,Golbat,42,Morning,Day,Night,,,2,30-36
Route 45,,Johto,Graveler,75,Morning,Day,Night,,[[Hard Stone]],2,34-36
Route 45,,Johto,Aipom,190,Morning,Day,Night,,,6,20-36
Route 45,,Johto,Gligar,207,Morning,Day,Night,,[[Razor Fang]],6,37-42
Route 45,,Johto,Teddiursa,216,Morning,Day,Night,,[[Oran Berry]],3,30-36
Route 45,,Johto,Skarmory,227,Morning,Day,Night,#FF00BF,[[Sharp Beak]],9,35
Route 45,,Johto,Phanpy,231,Morning,Day,Night,,[[Leppa Berry]],4,30-36
Route 45,,Johto,Linoone,264,Morning,Day,Night,,[[Sitrus Berry]],3,20-22
Route 45,,Johto,Whismur,293,Morning,Day,Night,,[[Chesto Berry]],4,30-34
Route 46,,Johto,Spearow,21,Morning,Day,,,[[Sharp Beak]],1,4-6
Route 46,,Johto,Jigglypuff,39,Morning,Day,Night,,[[Oran Berry]],3,4-6
Route 46,,Johto,Geodude,74,Morning,Day,Night,,[[Hard Stone]],1,4-6
Route 46,,Johto,Sentret,161,Morning,Day,,,[[Oran Berry]],1,4-6
Route 46,,Johto,Hoothoot,163,,,Night,,,1,4-6
Route 46,,Johto,Aipom,190,,Day,,,,6,4-6
Route 46,,Johto,Phanpy,231,Morning,,,,[[Leppa Berry]],4,7-9
Route 47,,Johto,Spearow,21,Morning,Day,,,[[Sharp Beak]],1,30-34
Route 47,,Johto,Fearow,22,Morning,Day,,,[[Sharp Beak]],2,30-34
Route 47,,Johto,Gloom,44,,,Night,,,2,30-34
Route 47,,Johto,Farfetch'd,83,Morning,Day,,,[[Lagging Tail]],3,30-34
Route 47,,Johto,Ditto,132,Morning,Day,Night,,,6,30-34
Route 47,,Johto,Heracross,214,Morning,Day,Night,,,9,30-34
Route 47,,Johto,Miltank,241,Morning,Day,,,[[Moomoo Milk]],6,30-34
Route 47,,Johto,Bidoof,399,Morning,Day,,,,4,30-34
Route 47,,Johto,Cherubi,420,Morning,Day,Night,,[[Liechi Berry]],1,30-34
Route 48,,Johto,Vulpix,37,Morning,Day,Night,,[[Rawst Berry]],4,22-26
Route 48,,Johto,Gloom,44,,,Night,,,2,22-26
Route 48,,Johto,Diglett,50,Morning,Day,Night,,,1,22-26
Route 48,,Johto,Growlithe,58,Morning,Day,Night,,[[Rawst Berry]],4,22-26
Route 48,,Johto,Farfetch'd,83,Morning,Day,,,[[Lagging Tail]],3,22-26
Route 48,,Johto,Tauros,128,Morning,Day,,,,5,22-26
Route 48,,Johto,Hoppip,187,Morning,Day,,,[[Pomeg Berry]],1,22-26
Route 48,,Johto,Girafarig,203,Morning,Day,Night,,,2,22-26
Route 48,,Johto,Pineco,204,Morning,Day,Night,,,8,22-26
Route 48,,Johto,Shinx,403,Morning,Day,Night,,,9,22-26
Route 101,,Hoenn,Poochyena,261,Morning,Day,Night,,[[Pecha Berry]],3,2-4
Route 101,,Hoenn,Zigzagoon,263,Morning,Day,Night,,[[Oran Berry]],1,2-4
Route 101,,Hoenn,Wurmple,265,Morning,Day,Night,,,1,2-4
Route 101,,Hoenn,Sewaddle,540,Morning,,,,,8,2-4
Route 102,,Hoenn,Poochyena,261,Morning,Day,Night,,[[Pecha Berry]],2,2-4
Route 102,,Hoenn,Zigzagoon,263,Morning,Day,Night,,[[Oran Berry]],1,2-4
Route 102,,Hoenn,Wurmple,265,Morning,Day,Night,,,1,2-4
Route 102,,Hoenn,Lotad,270,Morning,Day,,,,5,2-4
Route 102,,Hoenn,Seedot,273,Morning,Day,Night,,,6,2-4
Route 102,,Hoenn,Ralts,280,Morning,Day,Night,,[[Twisted Spoon]],8,5-7
Route 102,,Hoenn,Surskit,283,Morning,Day,Night,,,4,2-4
Route 103,,Hoenn,Poochyena,261,,,Night,,[[Pecha Berry]],2,2-4
Route 103,,Hoenn,Wingull,278,Morning,Day,Night,,,2,2-4
Route 103,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Oran Berry]],1,2-4
Route 103,,Hoenn,Chatot,441,,,Night,,,9,2-4
Route 104,,Hoenn,Psyduck,54,Morning,Day,Night,,,2,4-6
Route 104,,Hoenn,Marill,183,Morning,Day,Night,,,4,4-6
Route 104,,Hoenn,Poochyena,261,,,Night,,[[Pecha Berry]],2,4-6
Route 104,,Hoenn,Wurmple,265,Morning,Day,,,,3,4-6
Route 104,,Hoenn,Taillow,276,Morning,Day,,,[[Sitrus Berry]],6,4-6
Route 104,,Hoenn,Wingull,278,Morning,Day,Night,,,2,4-6
Route 104,,Hoenn,Sewaddle,540,Morning,,,,,8,4-6
Route 104,,Hoenn,Deerling,585,Morning,Day,Night,,,7,4-6
Route 109,,Hoenn,Krabby,98,Morning,Day,Night,,,1,9-13
Route 109,,Hoenn,Wingull,278,Morning,Day,Night,,,2,9-13
Route 110,,Hoenn,Oddish,43,,,Night,,,1,12-15
Route 110,,Hoenn,Zigzagoon,263,,Day,,,[[Oran Berry]],1,12-15
Route 110,,Hoenn,Wingull,278,Morning,Day,Night,,,2,12-15
Route 110,,Hoenn,Electrike,309,Morning,Day,Night,,,6,16-19
Route 110,,Hoenn,Plusle,311,Morning,Day,Night,,,8,12-15
Route 110,,Hoenn,Minun,312,Morning,Day,Night,,,8,6-12
Route 110,,Hoenn,Gulpin,316,Morning,Day,Night,,[[Big Pearl]],6,12-15
Route 110,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Aspear Berry]],1,12-15
Route 110,,Hoenn,Trubbish,568,Morning,Day,Night,#FF00BF,,9,12-15
Route 111 Desert,,Hoenn,Sandshrew,27,Morning,Day,Night,,,1,20-24
Route 111 Desert,,Hoenn,Sandslash,28,Morning,Day,Night,,[[Soft Sand]],3,20-24
Route 111 Desert,,Hoenn,Diglett,50,Morning,Day,Night,,,1,20-24
Route 111 Desert,,Hoenn,Dugtrio,51,Morning,Day,Night,,[[Soft Sand]],3,20-24
Route 111 Desert,,Hoenn,Graveler,75,Morning,Day,Night,,,3,20-24
Route 111 Desert,,Hoenn,Trapinch,328,Morning,Day,Night,#FF00BF,[[Dragon Fang]],7,25-29
Route 111 Desert,,Hoenn,Cacnea,331,Morning,Day,Night,,[[Poison Barb]],6,20-24
Route 111 Desert,,Hoenn,Baltoy,343,Morning,Day,Night,,,5,20-24
Route 111 Desert,,Hoenn,Castform,351,Morning,Day,Night,,[[Smooth Rock]],8,20-24
Route 111 Desert,,Hoenn,Sandile,551,Morning,Day,Night,#FF00BF,[[Black Glasses]],7,25-29
Route 112,,Hoenn,Mankey,56,Morning,Day,Night,,,2,15-18
Route 112,,Hoenn,Machop,66,Morning,Day,Night,,,1,14-18
Route 112,,Hoenn,Machoke,67,Morning,Day,Night,,[[Black Belt]],3,14-18
Route 112,,Hoenn,Ponyta,77,Morning,Day,Night,,,4,14-18
Route 112,,Hoenn,Marill,183,Morning,Day,Night,,,5,14-18
Route 112,,Hoenn,Tyrogue,236,Morning,Day,Night,,,7,14-18
Route 112,,Hoenn,Numel,322,Morning,Day,Night,,[[Charcoal]],4,14-18
Route 112,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Starf Berry]],1,14-18
Route 112,,Hoenn,Throh,538,,,Night,#FF00BF,,9,14-18
Route 112,,Hoenn,Sawk,539,Morning,Day,,#FF00BF,,9,14-18
Route 113,,Hoenn,Sandshrew,27,Morning,Day,Night,,,1,14-18
Route 113,,Hoenn,Sandslash,28,Morning,Day,Night,,[[Soft Sand]],3,14-18
Route 113,,Hoenn,Slugma,218,Morning,Day,Night,,,3,14-18
Route 113,,Hoenn,Magcargo,219,Morning,Day,Night,,,5,14-18
Route 113,,Hoenn,Skarmory,227,Morning,Day,Night,,[[Sharp Beak]],8,20-24
Route 113,,Hoenn,Spinda,327,Morning,Day,Night,,,4,14-18
Route 113,,Hoenn,Bronzor,436,Morning,,,,,4,14-18
Route 113,,Hoenn,Bouffalant,626,,Day,,,,8,14-18
Route 114,,Hoenn,Geodude,74,Morning,Day,Night,,,1,15-19
Route 114,,Hoenn,Lotad,270,Morning,Day,Night,,,5,15-19
Route 114,,Hoenn,Lombre,271,Morning,Day,Night,,,6,15-19
Route 114,,Hoenn,Seedot,273,Morning,Day,Night,,,4,15-19
Route 114,,Hoenn,Nuzleaf,274,Morning,Day,Night,,,8,15-19
Route 114,,Hoenn,Surskit,283,Morning,Day,Night,,,5,15-19
Route 114,,Hoenn,Swablu,333,Morning,Day,,,[[Dragon Fang]],9,15-19
Route 114,,Hoenn,Zangoose,335,,,Night,#FF00BF,[[Silk Scarf]],9,15-19
Route 114,,Hoenn,Seviper,336,Morning,Day,Night,,,6,15-19
Route 114,,Hoenn,Skorupi,451,Morning,Day,,#FF00BF,[[Poison Barb]],8,21-25
Route 115,,Hoenn,Clefairy,35,Morning,Day,Night,#FF00BF,[[Moon Stone]],2,22-26
Route 115,,Hoenn,Jigglypuff,39,Morning,Day,Night,,,2,22-26
Route 115,,Hoenn,Misdreavus,200,,,Night,#FF00BF,[[Spell Tag]],5,22-26
Route 115,,Hoenn,Taillow,276,Morning,Day,Night,,[[Sitrus Berry]],3,22-26
Route 115,,Hoenn,Swellow,277,Morning,Day,Night,,[[Lum Berry]],5,22-26
Route 115,,Hoenn,Swablu,333,Morning,Day,Night,,[[Dragon Fang]],9,27-31
Route 115,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Payapa Berry]],2,22-26
Route 115,,Hoenn,Wingull,278,Morning,Day,Night,,,2,22-26
Route 116,,Hoenn,Abra,63,Morning,Day,Night,,,6,7-8
Route 116,,Hoenn,Misdreavus,200,Morning,Day,Night,,,5,6-9
Route 116,,Hoenn,Zigzagoon,263,Morning,Day,Night,,,1,6-9
Route 116,,Hoenn,Seedot,273,Morning,Day,Night,,,4,6-9
Route 116,,Hoenn,Taillow,276,Morning,Day,Night,,,5,6-9
Route 116,,Hoenn,Nincada,290,Morning,Day,Night,,,8,6-9
Route 116,,Hoenn,Skitty,300,Morning,Day,Night,,,5,6-9
Route 116,,Hoenn,Joltik,595,Morning,Day,Night,,,9,10-13
Route 117,,Hoenn,Oddish,43,,,Night,,,1,13-16
Route 117,,Hoenn,Togepi,175,Morning,Day,Night,,,8,13-16
Route 117,,Hoenn,Marill,183,Morning,Day,Night,,,5,13-16
Route 117,,Hoenn,Poochyena,261,Morning,Day,Night,,[[Pecha Berry]],2,13-16
Route 117,,Hoenn,Seedot,273,Morning,Day,Night,,,6,13-16
Route 117,,Hoenn,Surskit,283,Morning,Day,Night,,,4,13-16
Route 117,,Hoenn,Volbeat,313,Morning,Day,Night,,,6,13-16
Route 117,,Hoenn,Illumise,314,Morning,Day,Night,,,6,13-16
Route 117,,Hoenn,Roselia,315,Morning,Day,Night,,[[Poison Barb]],5,13-16
Route 117,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Qualot Berry]],1,13-16
Route 117,,Hoenn,Tympole,535,Morning,Day,Night,#FF00BF,,8,13-16
Route 118,,Hoenn,Raticate,20,Morning,Day,Night,,,2,25-29
Route 118,,Hoenn,Aipom,190,Morning,Day,Night,,,6,25-29
Route 118,,Hoenn,Zigzagoon,263,Morning,Day,Night,,[[Oran Berry]],1,22
Route 118,,Hoenn,Linoone,264,Morning,Day,Night,,[[Sitrus Berry]],4,22
Route 118,,Hoenn,Wingull,278,Morning,Day,Night,,,2,25-29
Route 118,,Hoenn,Electrike,309,Morning,Day,Night,,,6,25-29
Route 118,,Hoenn,Manectric,310,Morning,Day,Night,,,8,25-29
Route 118,,Hoenn,Kecleon,352,Morning,Day,Night,,,5,25-29
Route 118,,Hoenn,Absol,359,Morning,Day,Night,#FF00BF,,9,25-29
Route 119A,,Hoenn,Gloom,44,Morning,Day,Night,,,2,22-28
Route 119A,,Hoenn,Zigzagoon,263,Morning,Day,Night,,[[Oran Berry]],1,22
Route 119A,,Hoenn,Linoone,264,Morning,Day,Night,,[[Sitrus Berry]],3,22
Route 119A,,Hoenn,Kecleon,352,Morning,Day,Night,,,5,22-28
Route 119A,,Hoenn,Tropius,357,Morning,Day,Night,,,6,22-28
Route 119A,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Petaya Berry]],1,22-28
Route 119B,,Hoenn,Gloom,44,Morning,Day,Night,,,2,22-28
Route 119B,,Hoenn,Zigzagoon,263,Morning,Day,Night,,[[Oran Berry]],1,22
Route 119B,,Hoenn,Linoone,264,Morning,Day,Night,,[[Sitrus Berry]],3,22
Route 119B,,Hoenn,Kecleon,352,Morning,Day,Night,,,5,22-28
Route 119B,,Hoenn,Tropius,357,Morning,Day,Night,,,6,22-28
Route 119B,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Wacan Berry]],1,22-28
Route 120,,Hoenn,Nidoran Female,29,,,Night,,,1,25-30
Route 120,,Hoenn,Nidorina,30,,,Night,,,4,25-30
Route 120,,Hoenn,Nidoqueen,31,,,Night,,,6,25-30
Route 120,,Hoenn,Nidoran Male,32,,Day,,,,1,25-30
Route 120,,Hoenn,Nidorino,33,,Day,,,,4,25-30
Route 120,,Hoenn,Nidoking,34,,Day,,,,6,25-30
Route 120,,Hoenn,Mareep,179,Morning,,,,,1,25-30
Route 120,,Hoenn,Flaffy,180,Morning,,,,,4,25-30
Route 120,,Hoenn,Ampharos,181,Morning,,,,,6,25-30
Route 121,,Hoenn,Oddish,43,Morning,Day,Night,,,1,26-29
Route 121,,Hoenn,Gloom,44,,,Night,,,3,26-29
Route 121,,Hoenn,Aipom,190,Morning,,,,,6,26-29
Route 121,,Hoenn,Poochyena,261,Morning,Day,Night,,[[Pecha Berry]],2,26-29
Route 121,,Hoenn,Mightyena,262,Morning,Day,Night,,[[Pecha Berry]],4,26-29
Route 121,,Hoenn,Zigzagoon,263,Morning,Day,Night,,[[Oran Berry]],1,22
Route 121,,Hoenn,Linoone,264,Morning,Day,Night,,[[Sitrus Berry]],3,22
Route 121,,Hoenn,Wingull,278,Morning,Day,Night,,,2,26-29
Route 121,,Hoenn,Kecleon,352,Morning,Day,,,,6,26-29
Route 121,,Hoenn,Shuppet,353,,,Night,,[[Spell Tag]],6,26-29
Route 121,,Hoenn,Duskull,355,,,Night,#FF00BF,[[Reaper Cloth]],6,26-29
Route 123,,Hoenn,Oddish,43,Morning,Day,Night,,,1,29-33
Route 123,,Hoenn,Gloom,44,Morning,Day,Night,,,2,29-33
Route 123,,Hoenn,Poochyena,261,Morning,Day,Night,,[[Pecha Berry]],2,29-33
Route 123,,Hoenn,Mightyena,262,Morning,Day,Night,,[[Pecha Berry]],4,29-33
Route 123,,Hoenn,Linoone,264,Morning,Day,Night,,[[Sitrus Berry]],3,15-22
Route 123,,Hoenn,Wingull,278,Morning,Day,Night,,,2,29-33
Route 123,,Hoenn,Kecleon,352,Morning,Day,,,,4,29-33
Route 123,,Hoenn,Shuppet,353,,,Night,,[[Spell Tag]],6,29-33
Route 123,,Hoenn,Cherubi,420,Morning,Day,Night,,[[Kelpsy Berry]],1,29-33
Route 201,,Sinnoh,Nidoran Female,29,Morning,Day,Night,,,2,2-4
Route 201,,Sinnoh,Nidoran Male,32,Morning,Day,Night,,,2,2-4
Route 201,,Sinnoh,Doduo,84,Morning,Day,Night,,,1,2-4
Route 201,,Sinnoh,Starly,396,Morning,Day,Night,,,3,2-4
Route 201,,Sinnoh,Bidoof,399,Morning,Day,Night,,,1,2-4
Route 201,,Sinnoh,Kricketot,401,Morning,Day,Night,,,6,2-4
Route 201,,Sinnoh,Spritzee,682,Morning,Day,Night,#FF00BF,,8,2-4
Route 201,,Sinnoh,Swirlix,684,Morning,Day,Night,#FF00BF,,8,2-4
Route 202,,Sinnoh,Growlithe,58,Morning,Day,Night,,,4,3-6
Route 202,,Sinnoh,Sentret,161,Morning,Day,Night,,,2,3-6
Route 202,,Sinnoh,Zigzagoon,263,Morning,Day,Night,,,2,3-6
Route 202,,Sinnoh,Starly,396,Morning,Day,Night,,,2,3-6
Route 202,,Sinnoh,Bidoof,399,Morning,Day,Night,,,1,3-6
Route 202,,Sinnoh,Kricketot,401,Morning,Day,Night,,,6,3-6
Route 202,,Sinnoh,Shinx,403,Morning,Day,Night,,,7,3-6
Route 203,,Sinnoh,Zubat,41,,,Night,,,1,4-7
Route 203,,Sinnoh,Abra,63,Morning,Day,Night,,,6,4-7
Route 203,,Sinnoh,Starly,396,Morning,Day,Night,,,2,4-7
Route 203,,Sinnoh,Bidoof,399,Morning,Day,Night,,,2,4-7
Route 203,,Sinnoh,Kricketot,401,Morning,Day,Night,,,6,4-7
Route 203,,Sinnoh,Shinx,403,Morning,Day,Night,,,8,4-7
Route 203,,Sinnoh,Riolu,447,Morning,,Night,#FF00BF,,8,8-12
Route 203,,Sinnoh,Aromatisse,683,Morning,Day,Night,,,9,4-7
Route 204,,Sinnoh,Zubat,41,,,Night,,,1,5-9
Route 204,,Sinnoh,Psyduck,54,Morning,,,,,1,5-9
Route 204,,Sinnoh,Sunkern,191,Morning,Day,,,,3,5-9
Route 204,,Sinnoh,Pineco,204,,Day,,,,8,5-9
Route 204,,Sinnoh,Seedot,273,Morning,Day,Night,,,6,5-9
Route 204,,Sinnoh,Starly,396,Morning,Day,Night,,,2,5-9
Route 204,,Sinnoh,Bidoof,399,Morning,Day,Night,,,2,5-9
Route 204,,Sinnoh,Kricketot,401,Morning,Day,Night,,,5,5-9
Route 204,,Sinnoh,Shinx,403,Morning,Day,Night,,,8,5-9
Route 204,,Sinnoh,Budew,406,Morning,Day,,,,6,5-9
Route 204,,Sinnoh,Shelmet,616,Morning,Day,Night,#FF00BF,,9,5-9
Route 205,,Sinnoh,Hoothoot,163,,,Night,,,1,11-14
Route 205,,Sinnoh,Murkrow,198,,,Night,,,8,11-14
Route 205,,Sinnoh,Misdreavus,200,,,Night,,,6,11-14
Route 205,,Sinnoh,Pineco,204,Morning,Day,Night,#FF00BF,,8,11-14
Route 205,,Sinnoh,Wurmple,265,Morning,Day,Night,,,2,11-14
Route 205,,Sinnoh,Silcoon,266,Morning,Day,Night,,,4,11-14
Route 205,,Sinnoh,Cascoon,268,Morning,Day,Night,,,4,11-14
Route 205,,Sinnoh,Dustox,269,Morning,Day,Night,,,6,11-14
Route 205,,Sinnoh,Bidoof,399,Morning,Day,Night,,,2,11-14
Route 205,,Sinnoh,Budew,406,Morning,Day,,,[[Hondew Berry]],6,11-14
Route 205,,Sinnoh,Combee,415,Morning,Day,Night,,[[Honey]],4,11-14
Route 205,,Sinnoh,Cherrim,421,Morning,Day,Night,,[[Tamato Berry]],6,11-14
Route 205,,Sinnoh,Espurr,677,Morning,Day,,#FF00BF,,8,20-23
Route 206,,Sinnoh,Zubat,41,Morning,,Night,,,1,15-19
Route 206,,Sinnoh,Machop,66,Morning,Day,Night,,,1,15-19
Route 206,,Sinnoh,Geodude,74,,Day,,,,1,15-19
Route 206,,Sinnoh,Ponyta,77,Morning,Day,Night,,,5,15-19
Route 206,,Sinnoh,Larvitar,246,Morning,Day,Night,,,9,15-19
Route 206,,Sinnoh,Kricketot,401,Morning,Day,Night,,,5,15-19
Route 206,,Sinnoh,Kricketune,402,Morning,Day,Night,,,6,15-19
Route 206,,Sinnoh,Stunky,434,Morning,Day,Night,#FF00BF,,5,15-19
Route 206,,Sinnoh,Bronzor,436,Morning,Day,Night,,,6,15-19
Route 206,,Sinnoh,Blitzle,522,Morning,,Night,#FF00BF,[[Cheri Berry]],9,15-19
Route 207,,Sinnoh,Zubat,41,,,Night,,,1,6-9
Route 207,,Sinnoh,Machop,66,Morning,Day,Night,,,1,6-9
Route 207,,Sinnoh,Geodude,74,Morning,Day,Night,,[[Everstone]],1,6-9
Route 207,,Sinnoh,Ponyta,77,Morning,Day,Night,,,4,6-9
Route 207,,Sinnoh,Gligar,207,,,Night,,,8,6-9
Route 207,,Sinnoh,Phanpy,231,Morning,Day,Night,,,6,6-9
Route 207,,Sinnoh,Kricketot,401,Morning,Day,Night,,,5,6-9
Route 207,,Sinnoh,Burmy,412,Morning,Day,Night,,,6,6-9
Route 208,,Sinnoh,Gastly,92,,Day,,,,1,17-22
Route 208,,Sinnoh,Haunter,93,,Day,,,,4,17-22
Route 208,,Sinnoh,Gengar,94,,Day,,,,6,17-22
Route 208,,Sinnoh,Lickitung,108,Morning,,,,,4,17-22
Route 208,,Sinnoh,Dunsparce,206,Morning,,,,,1,17-22
Route 208,,Sinnoh,Staraptor,398,,,Night,,,6,17-22
Route 208,,Sinnoh,Kricketune,402,,,Night,,,4,17-22
Route 208,,Sinnoh,Lickilicky,463,Morning,,,,,6,17-22
Route 208,,Sinnoh,Patrat,504,,,Night,,,1,17-22
Route 209,,Sinnoh,Raticate,20,Morning,Day,Night,,,4,17-21
Route 209,,Sinnoh,Vulpix,37,Morning,Day,Night,#FF00BF,,6,17-21
Route 209,,Sinnoh,Zubat,41,,,Night,,,1,17-21
Route 209,,Sinnoh,Psyduck,54,Morning,Day,,,,1,17-21
Route 209,,Sinnoh,Gastly,92,,,Night,,,4,17-21
Route 209,,Sinnoh,Chansey,113,Morning,Day,Night,,,9,17-21
Route 209,,Sinnoh,Ralts,280,Morning,Day,Night,,,9,17-21
Route 209,,Sinnoh,Roselia,315,Morning,Day,Night,,,5,17-21
Route 209,,Sinnoh,Duskull,355,,,Night,,,6,17-21
Route 209,,Sinnoh,Starly,396,Morning,Day,Night,,,4,17-21
